t,r,u,x1,x2
26.95,60,41.6458202333984,60.3691798686376,60.215028864303
27,60,41.6870840256992,60.3687616472893,60.1881326327667
27.05,60,41.7281815815995,60.3682829239924,60.1615464612711
27.1,60,41.7691113406361,60.3677445379532,60.1352686346621
27.15,60,41.8098717789067,60.3671473229207,60.1092974320945
27.2,60,41.8504614087703,60.3664921071779,60.0836311272723
27.25,60,41.8908787785472,60.3657797135345,60.0582679886863
27.3,60,41.9311224722191,60.3650109593201,60.0332062798496
27.35,60,41.9711911091255,60.3641866563776,60.0084442595309
27.4,60,42.0110833436622,60.3633076110581,59.9839801819842
27.45,60,42.0507978649777,60.3623746242152,59.9598122971777
27.5,60,42.0903333966678,60.3613884912011,59.9359388510189
27.55,60,42.1296886964726,60.3603500018624,59.9123580855784
27.6,60,42.1688625559685,60.3592599405367,59.8890682393097
27.65,60,42.2078538002642,60.3581190860504,59.8660675472688
27.7,60,42.2466612876934,60.3569282117159,59.843354241329
27.75,60,42.2852839095071,60.3556880853308,59.8209265503951
27.8,60,42.3237205895676,60.354399469176,59.7987827006142
27.85,60,42.3619702840397,60.3530631200161,59.7769209155846
27.9,60,42.4000319810828,60.351679789099,59.7553394165616
27.95,60,42.4379047005425,60.3502502221564,59.7340364226618
28,60,42.4755874936441,60.3487751594055,59.7130101510641
28.05,60,42.5130794426823,60.3472553355505,59.6922588172091
28.1,60,42.5503796607123,60.3456914797844,59.6717806349955
28.15,60,42.5874872912429,60.3440843157925,59.6515738169742
28.2,60,42.6244015079276,60.3424345617548,59.6316365745406
28.25,60,42.6611215142558,60.3407429303508,59.6119671181234
28.3,60,42.6976465432448,60.3390101287626,59.5925636573723
28.35,60,42.7339758571321,60.3372368586805,59.5734244013422
28.4,60,42.7701087470683,60.3354238163081,59.5545475586759
28.45,60,42.8060445328076,60.3335716923677,59.5359313377839
28.5,60,42.8417825624032,60.3316811721067,59.5175739470221
28.55,60,42.8773222118991,60.3297529353043,59.4994735948669
28.6,60,42.9126628850252,60.3277876562786,59.4816284900886
28.65,60,42.9478040128895,60.3257860038941,59.4640368419216
28.7,60,42.9827450536757,60.3237486415698,59.4466968602327
28.75,60,43.0174854923363,60.3216762272876,59.4296067556877
28.8,60,43.0520248402895,60.3195694136014,59.4127647399145
28.85,60,43.0863626351163,60.3174288476461,59.3961690256645
28.9,60,43.1204984402571,60.3152551711478,59.3798178269724
28.95,60,43.1544318447106,60.3130490204335,59.3637093593123
29,60,43.1881624627323,60.310811026442,59.3478418397529
29.05,60,43.2216899335341,60.308541814735,59.3322134871095
29.1,60,43.2550139209854,60.3062420055081,59.3168225220941
29.15,60,43.2881341133143,60.3039122136029,59.3016671674639
29.2,60,43.3210502228105,60.301553048519,59.2867456481661
29.25,60,43.353761985527,60.2991651144269,59.272056191482
29.3,60,43.3862691609877,60.2967490101803,59.2575970271681
29.35,60,43.4185715318903,60.2943053293301,59.2433663875951
29.4,60,43.4506689038136,60.2918346601376,59.2293625078852
29.45,60,43.4825611049254,60.2893375855885,59.2155836260462
29.5,60,43.5142479856911,60.2868146834078,59.2020279831049
29.55,60,43.5457294185842,60.2842665260737,59.188693823237
29.6,60,43.5770052977969,60.2816936808333,59.1755793938959
29.65,60,43.6080755389524,60.2790967097179,59.1626829459384
29.7,60,43.63894007882,60.2764761695584,59.1500027337497
29.75,60,43.669598875028,60.2738326120014,59.1375370153647
29.8,60,43.7000519057816,60.2711665835259,59.1252840525884
29.85,60,43.7302991695806,60.2684786254595,59.1132421111138
29.9,60,43.7603406849377,60.2657692739958,59.1014094606379
29.95,60,43.7901764900994,60.263039060211,59.0897843749754
30,60,43.8198066427674,60.2602885100824,59.0783651321708
30.05,60,43.8492312198227,60.2575181445051,59.067150014608
30.1,60,43.8784503170507,60.2547284793111,59.0561373091186
30.15,60,43.9074640488662,60.2519200252872,59.0453253070873
30.2,60,43.9362725480429,60.2490932881936,59.0347123045563
30.25,60,43.9648759654411,60.246248768783,59.0242966023271
30.3,60,43.9932744697401,60.2433869628196,59.0140765060608
30.35,60,44.0214682471705,60.2405083610989,59.0040503263758
30.4,60,44.0494575012477,60.2376134494668,58.9942163789446
30.45,60,44.0772424525083,60.23470270884,58.9845729845881
30.5,60,44.1048233382473,60.2317766152257,58.9751184693677
30.55,60,44.1322004122578,60.2288356397425,58.9658511646765
30.6,60,44.1593739445711,60.2258802486406,58.9567694073278
30.65,60,44.1863442211988,60.2229109033227,58.9478715396423
30.7,60,44.2131115438785,60.219928060365,58.939155909533
30.75,60,44.2396762298185,60.2169321715386,58.930620870589
30.8,60,44.2660386114461,60.2139236838307,58.9222647821567
30.85,60,44.2921990361561,60.2109030394666,58.9140860094201
30.9,60,44.3181578660639,60.207870675931,58.9060829234784
30.95,60,44.3439154777562,60.2048270259907,58.8982539014229
31,60,44.3694722620474,60.201772517716,58.8905973264112
31.05,60,44.3948286237348,60.1987075745038,58.8831115877406
31.1,60,44.4199849813592,60.1956326150996,58.8757950809189
31.15,60,44.4449417669627,60.1925480536209,58.8686462077344
31.2,60,44.4696994258523,60.1894542995791,58.8616633763236
31.25,60,44.4942584163633,60.1863517579036,58.8548450012375
31.3,60,44.518619209625,60.1832408289641,58.8481895035067
31.35,60,44.5427822893284,60.1801219085945,58.8416953107039
31.4,60,44.5667481514958,60.1769953881163,58.8353608570056
31.45,60,44.5905173042524,60.1738616543619,58.8291845832522
31.5,60,44.6140902675991,60.1707210896988,58.8231649370061
31.55,60,44.6374675731878,60.1675740720532,58.8173003726087
31.6,60,44.6606497640986,60.1644209749341,58.8115893512356
31.65,60,44.6836373946185,60.1612621674575,58.8060303409502
31.7,60,44.7064310300229,60.1580980143705,58.8006218167562
31.75,60,44.7290312463575,60.1549288760758,58.7953622606484
31.8,60,44.7514386302236,60.1517551086562,58.7902501616616
31.85,60,44.7736537785644,60.1485770638989,58.7852840159191
31.9,60,44.7956772984538,60.1453950893205,58.7804623266788
31.95,60,44.8175098068858,60.1422095281916,58.775783604378
32,60,44.8391519305693,60.1390207195619,58.7712463666774
32.05,60,44.8606043057198,60.1358289982846,58.7668491385031
32.1,60,44.8818675778568,60.132634695042,58.7625904520876
32.15,60,44.9029424016024,60.1294381363704,58.7584688470091
32.2,60,44.9238294404798,60.1262396446851,58.75448287023
32.25,60,44.9445293667173,60.1230395383061,58.750631076133
32.3,60,44.9650428610506,60.1198381314829,58.7469120265576
32.35,60,44.9853706125298,60.1166357344203,58.7433242908336
32.4,60,45.0055133183265,60.1134326533034,58.7398664458142
32.45,60,45.0254716835436,60.1102291903237,58.736537075908
32.5,60,45.0452464210273,60.1070256437041,58.7333347731087
32.55,60,45.0648382511805,60.1038223077249,58.7302581370254
32.6,60,45.0842479017774,60.1006194727491,58.7273057749093
32.65,60,45.1034761077825,60.0974174252483,58.7244763016814
32.7,60,45.1225236111688,60.0942164478285,58.721768339958
32.75,60,45.1413911607389,60.0910168192554,58.7191805200743
32.8,60,45.1600795119488,60.0878188144809,58.7167114801088
32.85,60,45.1785894267321,60.0846227046682,58.7143598659046
32.9,60,45.1969216733272,60.0814287572183,58.7121243310905
32.95,60,45.2150770261071,60.0782372357953,58.7100035371011
33,60,45.2330562654079,60.0750484003524,58.7079961531954
33.05,60,45.2508601773631,60.0718625071583,58.7061008564744
33.1,60,45.2684895537377,60.0686798088222,58.7043163318979
33.15,60,45.2859451917634,60.0655005543207,58.7026412722997
33.2,60,45.3032278939777,60.0623249890228,58.7010743784026
33.25,60,45.320338468064,60.0591533547166,58.6996143588314
33.3,60,45.337277726693,60.0559858896345,58.6982599301256
33.35,60,45.3540464873662,60.0528228284798,58.6970098167506
33.4,60,45.3706455722613,60.0496644024521,58.6958627511085
33.45,60,45.3870758080805,60.0465108392734,58.6948174735476
33.5,60,45.4033380258984,60.0433623632141,58.6938727323704
33.55,60,45.4194330610135,60.0402191951186,58.6930272838417
33.6,60,45.4353617528011,60.0370815524312,58.6922798921953
33.65,60,45.4511249445669,60.0339496492224,58.6916293296392
33.7,60,45.4667234834043,60.0308236962138,58.691074376361
33.75,60,45.4821582200525,60.0277039008049,58.6906138205314
33.8,60,45.4974300087556,60.024590467098,58.6902464583078
33.85,60,45.5125397071237,60.0214835959246,58.6899710938358
33.9,60,45.5274881759981,60.0183834848707,58.6897865392511
33.95,60,45.5422762793152,60.0152903283023,58.6896916146796
34,60,45.5569048839728,60.0122043173917,58.6896851482375
34.05,60,45.5713748596996,60.0091256401424,58.6897659760299
34.1,60,45.5856870789246,60.0060544814148,58.6899329421487
34.15,60,45.5998424166501,60.0029910229521,58.6901848986702
34.2,60,45.6138417503233,59.9999354434051,58.6905207056514
34.25,60,45.6276859597139,59.9968879183582,58.690939231126
34.3,60,45.64137592679,59.9938486203542,58.6914393510989
34.35,60,45.6549125355957,59.9908177189203,58.6920199495408
34.4,60,45.6682966721334,59.9877953805924,58.6926799183816
34.45,60,45.6815292242433,59.9847817689411,58.6934181575034
34.5,60,45.6946110814893,59.9817770445966,58.6942335747323
34.55,60,45.7075431350425,59.9787813652735,58.6951250858298
34.6,60,45.7203262775683,59.975794885796,58.6960916144838
34.65,60,45.7329614031147,59.9728177581229,58.6971320922985
34.7,60,45.7454494070016,59.9698501313724,58.6982454587839
34.75,60,45.7577911857138,59.9668921518468,58.6994306613442
34.8,60,45.7699876367928,59.9639439630575,58.7006866552664
34.85,60,45.7820396587304,59.9610057057493,58.7020124037075
34.9,60,45.793948150867,59.9580775179253,58.7034068776816
34.95,60,45.8057140132881,59.9551595348712,58.7048690560459
35,60,45.8173381467228,59.9522518891799,58.7063979254865
35.05,60,45.8288214524449,59.9493547107758,58.7079924805039
35.1,60,45.8401648321755,59.946468126939,58.7096517233968
35.15,60,45.8513691879854,59.9435922623296,58.7113746642468
35.2,60,45.862435422201,59.9407272390117,58.7131603209016
35.25,60,45.8733644373114,59.9378731764777,58.7150077189575
35.3,60,45.8841571358742,59.9350301916718,58.7169158917426
35.35,60,45.8948144204264,59.9321983990142,58.7188838802979
35.4,60,45.9053371933952,59.929377910425,58.7209107333591
35.45,60,45.9157263570094,59.9265688353474,58.7229955073372
35.5,60,45.9259828132128,59.9237712807717,58.7251372662992
35.55,60,45.9361074635808,59.9209853512587,58.7273350819477
35.6,60,45.9461012092344,59.9182111489628,58.7295880336004
35.65,60,45.9559649507589,59.915448773656,58.7318952081691
35.7,60,45.9656995881233,59.9126983227504,58.7342557001384
35.75,60,45.9753060205996,59.9099598913218,58.7366686115433
35.8,60,45.9847851466851,59.9072335721324,58.7391330519476
35.85,60,45.994137864026,59.904519455654,58.7416481384204
35.9,60,46.0033650693395,59.9018176300907,58.7442129955132
35.95,60,46.0124676583413,59.8991281814015,58.7468267552367
36,60,46.0214465256722,59.8964511933234,58.7494885570361
36.05,60,46.0303025648243,59.8937867473932,58.7521975477675
36.1,60,46.0390366680724,59.8911349229705,58.7549528816724
36.15,60,46.0476497264035,59.8884957972599,58.7577537203534
36.2,60,46.056142629449,59.8858694453329,58.7605992327481
36.25,60,46.064516265417,59.8832559401504,58.7634885951038
36.3,60,46.0727715210267,59.8806553525847,58.7664209909507
36.35,60,46.080909281444,59.8780677514408,58.7693956110761
36.4,60,46.0889304302178,59.8754932034791,58.7724116534974
36.45,60,46.0968358492179,59.8729317734363,58.7754683234345
36.5,60,46.1046264185726,59.8703835240474,58.778564833283
36.55,60,46.1123030166111,59.8678485160668,58.7817004025861
36.6,60,46.1198665198021,59.8653268082902,58.7848742580068
36.65,60,46.1273178026975,59.8628184575753,58.7880856332992
36.7,60,46.1346577378745,59.8603235188631,58.7913337692803
36.75,60,46.1418871958813,59.8578420451989,58.794617913801
36.8,60,46.1490070451818,59.8553740877535,58.7979373217167
36.85,60,46.1560181521021,59.8529196958435,58.8012912548583
36.9,60,46.1629213807786,59.850478916952,58.8046789820023
36.95,60,46.1697175931062,59.8480517967497,58.8080997788411
37,60,46.1764076486873,59.8456383791148,58.8115529279526
37.05,60,46.1829924047848,59.8432387061534,58.8150377187701
37.1,60,46.1894727162715,59.8408528182201,58.8185534475517
37.15,60,46.1958494355832,59.8384807539374,58.8220994173492
37.2,60,46.2021234126738,59.8361225502164,58.8256749379775
37.25,60,46.2082954949682,59.8337782422761,58.8292793259833
37.3,60,46.214366527319,59.8314478636636,58.8329119046134
37.35,60,46.2203373519627,59.8291314462733,58.8365720037836
37.4,60,46.226208808478,59.8268290203667,58.8402589600463
37.45,60,46.2319817337433,59.8245406145916,58.8439721165592
37.5,60,46.2376569618959,59.8222662560015,58.8477108230529
37.55,60,46.2432353242942,59.8200059700747,58.8514744357982
37.6,60,46.2487176494766,59.8177597807333,58.8552623175746
37.65,60,46.2541047631254,59.8155277103622,58.8590738376366
37.7,60,46.2593974880285,59.8133097798278,58.8629083716819
37.75,60,46.2645966440435,59.8111060084966,58.8667653018178
37.8,60,46.2697030480645,59.808916414254,58.8706440165287
37.85,60,46.2747175139845,59.8067410135226,58.8745439106426
37.9,60,46.2796408526632,59.8045798212803,58.8784643852978
37.95,60,46.2844738718954,59.8024328510789,58.8824048479099
38,60,46.289217376377,59.8003001150618,58.8863647121377
38.05,60,46.2938721676752,59.7981816239822,58.8903433978502
38.1,60,46.2984390441981,59.7960773872208,58.8943403310922
38.15,60,46.3029188011648,59.7939874128036,58.8983549440511
38.2,60,46.3073122305769,59.7919117074193,58.9023866750225
38.25,60,46.3116201211906,59.7898502764371,58.9064349683765
38.3,60,46.315843258489,59.7878031239237,58.9104992745234
38.35,60,46.3199824246556,59.7857702526609,58.9145790498797
38.4,60,46.3240383985495,59.7837516641621,58.9186737568336
38.45,60,46.3280119556799,59.7817473586901,58.9227828637109
38.5,60,46.3319038681811,59.7797573352732,58.9269058447405
38.55,60,46.3357149047903,59.7777815917226,58.9310421800202
38.6,60,46.3394458308236,59.7758201246484,58.9351913554816
38.65,60,46.3430974081545,59.7738729294768,58.9393528628564
38.7,60,46.3466703951921,59.7719400004656,58.9435261996409
38.75,60,46.3501655468609,59.7700213307215,58.947710869062
38.8,60,46.3535836145788,59.7681169122154,58.9519063800423
38.85,60,46.3569253462405,59.7662267357988,58.9561122471654
38.9,60,46.3601914861964,59.7643507912198,58.9603279906409
38.95,60,46.3633827752356,59.7624890671384,58.9645531362701
39,60,46.3664999505679,59.760641551143,58.9687872154107
39.05,60,46.3695437458063,59.7588082297649,58.9730297649425
39.1,60,46.372514890952,59.7569890884948,58.977280327232
39.15,60,46.3754141123782,59.7551841117972,58.9815384500979
39.2,60,46.3782421328143,59.7533932831263,58.9858036867763
39.25,60,46.3809996713321,59.7516165849406,58.9900755958856
39.3,60,46.3836874433318,59.749853998718,58.9943537413917
39.35,60,46.3863061605278,59.7481055049707,58.9986376925733
39.4,60,46.388856530938,59.74637108326,59.0029270239868
39.45,60,46.3913392588684,59.7446507122106,59.0072213154316
39.5,60,46.3937550449046,59.7429443695255,59.0115201519153
39.55,60,46.3961045858991,59.7412520319999,59.0158231236189
39.6,60,46.3983885749601,59.7395736755359,59.0201298258617
39.65,60,46.400607701443,59.7379092751563,59.024439859067
39.7,60,46.4027626509397,59.7362588050189,59.0287528287269
39.75,60,46.4048541052698,59.7346222384302,59.033068345368
39.8,60,46.4068827424715,59.7329995478593,59.0373860245162
39.85,60,46.4088492367955,59.7313907049515,59.0417054866627
39.9,60,46.410754258695,59.7297956805419,59.0460263572288
39.95,60,46.4125984748204,59.7282144446689,59.0503482665315
40,60,46.4143825480109,59.7266469665875,59.0546708497491
40.05,60,46.416107137291,59.7250932147824,59.0589937468867
40.1,60,46.4177728978625,59.7235531569814,59.0633166027414
40.15,60,46.4193804810999,59.7220267601681,59.0676390668684
40.2,60,46.4209305345461,59.720513990595,59.0719607935465
40.25,60,46.4224237019076,59.719014813796,59.0762814417435
40.3,60,46.4238606230511,59.7175291945993,59.0806006750826
40.35,60,46.4252419339993,59.71605709714,59.0849181618075
40.4,60,46.4265682669279,59.7145984848722,59.0892335747489
40.45,60,46.4278402501645,59.7131533205818,59.0935465912903
40.5,60,46.429058508184,59.7117215663983,59.0978568933339
40.55,60,46.430223661608,59.7103031838072,59.1021641672667
40.6,60,46.431336327204,59.7088981336616,59.1064681039268
40.65,60,46.432397117883,59.7075063761947,59.1107683985699
40.7,60,46.4334066426995,59.7061278710309,59.1150647508349
40.75,60,46.4343655068513,59.7047625771983,59.1193568647111
40.8,60,46.4352743116795,59.7034104531392,59.1236444485042
40.85,60,46.4361336546687,59.7020714567226,59.1279272148031
40.9,60,46.4369441294475,59.7007455452549,59.1322048804464
40.95,60,46.4377063257911,59.6994326754914,59.1364771664893
41,60,46.438420829621,59.6981328036474,59.1407437981702
41.05,60,46.439088223008,59.6968458854091,59.145004504878
41.1,60,46.4397090841737,59.6955718759448,59.1492590201188
41.15,60,46.4402839874933,59.6943107299155,59.153507081483
41.2,60,46.4408135034987,59.6930624014858,59.1577484306128
41.25,60,46.4412981988807,59.6918268443344,59.1619828131691
41.3,60,46.4417386364937,59.6906040116646,59.1662099787992
41.35,60,46.4421353753587,59.6893938562147,59.1704296811043
41.4,60,46.4424889706672,59.6881963302686,59.174641677607
41.45,60,46.4427999737862,59.6870113856656,59.1788457297189
41.5,60,46.4430689322619,59.6858389738108,59.1830416027086
41.55,60,46.4432963898259,59.6846790456848,59.1872290656696
41.6,60,46.4434828863993,59.6835315518542,59.1914078914883
41.65,60,46.4436289580986,59.6823964424808,59.1955778568121
41.7,60,46.4437351372416,59.6812736673316,59.1997387420177
41.75,60,46.4438019523533,59.6801631757882,59.2038903311793
41.8,60,46.4438299281722,59.6790649168569,59.2080324120374
41.85,60,46.4438195856563,59.6779788391772,59.2121647759672
41.9,60,46.4437714419912,59.6769048910321,59.2162872179472
41.95,60,46.4436860105956,59.6758430203565,59.2203995365281
42,60,46.4435638011299,59.6747931747469,59.224501533802
42.05,60,46.4434053195027,59.6737553014701,59.228593015371
42.1,60,46.443211067879,59.6727293474723,59.2326737903167
42.15,60,46.4429815446887,59.6717152593881,59.2367436711695
42.2,60,46.4427172446337,59.6707129835487,59.2408024738779
42.25,60,46.4424186586973,59.6697224659912,59.244850017778
42.3,60,46.4420862741521,59.6687436524669,59.2488861255634
42.35,60,46.4417205745694,59.6677764884496,59.2529106232549
42.4,60,46.4413220398281,59.6668209191443,59.2569233401703
42.45,60,46.4408911461238,59.6658768894954,59.2609241088945
42.5,60,46.4404283659783,59.6649443441946,59.2649127652501
42.55,60,46.4399341682497,59.6640232276895,59.2688891482669
42.6,60,46.4394090181416,59.6631134841913,59.2728531001531
42.65,60,46.4388533772138,59.6622150576828,59.2768044662654
42.7,60,46.4382677033917,59.6613278919264,59.2807430950802
42.75,60,46.4376524509771,59.6604519304717,59.2846688381636
42.8,60,46.4370080706596,59.6595871166629,59.2885815501435
42.85,60,46.4363350095258,59.6587333936472,59.2924810886796
42.9,60,46.4356337110716,59.6578907043813,59.2963673144354
42.95,60,46.4349046152119,59.6570589916395,59.3002400910492
43,60,46.4341481582935,59.656238198021,59.304099285106
43.05,60,46.4333647731053,59.6554282659566,59.3079447661085
43.1,60,46.4325548888901,59.6546291377165,59.3117764064495
43.15,60,46.4317189313563,59.653840755417,59.3155940813836
43.2,60,46.4308573226901,59.6530630610275,59.3193976689992
43.25,60,46.4299704815669,59.6522959963777,59.3231870501907
43.3,60,46.4290588231643,59.6515395031641,59.3269621086311
43.35,60,46.428122759173,59.6507935229568,59.330722730744
43.4,60,46.4271626978111,59.6500579972064,59.3344688056767
43.45,60,46.4261790438348,59.6493328672504,59.3382002252728
43.5,60,46.4251721985527,59.6486180743196,59.3419168840449
43.55,60,46.4241425598362,59.6479135595447,59.3456186791479
43.6,60,46.4230905221353,59.6472192639626,59.3493055103521
43.65,60,46.4220164764905,59.6465351285228,59.3529772800165
43.7,60,46.4209208105444,59.6458610940934,59.3566338930624
43.75,60,46.4198039085573,59.645197101467,59.3602752569466
43.8,60,46.4186661514194,59.6445430913675,59.3639012816358
43.85,60,46.4175079166641,59.6438990044552,59.3675118795801
43.9,60,46.4163295784819,59.6432647813331,59.371106965687
43.95,60,46.4151315077343,59.6426403625529,59.3746864572958
44,60,46.4139140719675,59.6420256886202,59.3782502741518
44.05,60,46.4126776354261,59.6414207000007,59.3817983383807
44.1,60,46.4114225590664,59.6408253371256,59.3853305744636
44.15,60,46.4101492005719,59.6402395403967,59.3888469092113
44.2,60,46.4088579143662,59.6396632501927,59.3923472717394
44.25,60,46.4075490516281,59.6390964068738,59.3958315934434
44.3,60,46.4062229603052,59.6385389507873,59.3992998079739
44.35,60,46.4048799851281,59.6379908222729,59.4027518512121
44.4,60,46.4035204676267,59.6374519616679,59.4061876612447
44.45,60,46.4021447461418,59.6369223093119,59.4096071783402
44.5,60,46.4007531558425,59.6364018055523,59.4130103449246
44.55,60,46.399346028739,59.6358903907489,59.4163971055568
44.6,60,46.3979236936981,59.6353880052791,59.4197674069054
44.65,60,46.3964864764584,59.6348945895425,59.4231211977242
44.7,60,46.3950346996436,59.6344100839655,59.4264584288293
44.75,60,46.3935686827799,59.6339344290065,59.4297790530751
44.8,60,46.3920887423087,59.6334675651599,59.433083025331
44.85,60,46.3905951916027,59.6330094329612,59.4363703024584
44.9,60,46.3890883409811,59.6325599729911,59.4396408432877
44.95,60,46.3875684977243,59.6321191258801,59.4428946085951
45,60,46.3860359660893,59.6316868323126,59.4461315610801
45.05,60,46.3844910473252,59.6312630330318,59.4493516653427
45.1,60,46.3829340396881,59.6308476688433,59.4525548878611
45.15,60,46.3813652384564,59.6304406806194,59.4557411969694
45.2,60,46.379784935947,59.6300420093037,59.4589105628351
45.25,60,46.3781934215296,59.6296515959142,59.4620629574376
45.3,60,46.3765909816431,59.6292693815484,59.4651983545459
45.35,60,46.3749778998101,59.6288953073864,59.4683167296969
45.4,60,46.3733544566532,59.6285293146949,59.4714180601739
45.45,60,46.3717209299107,59.6281713448314,59.4745023249854
45.5,60,46.3700775944514,59.6278213392475,59.4775695048432
45.55,60,46.3684247222913,59.6274792394928,59.4806195821419
45.6,60,46.3667625826073,59.6271449872186,59.4836525409373
45.65,60,46.3650914417558,59.6268185241811,59.4866683669258
45.7,60,46.3634115632857,59.6264997922455,59.4896670474239
45.75,60,46.3617232079554,59.6261887333889,59.4926485713472
45.8,60,46.3600266337486,59.625885289704,59.4956129291901
45.85,60,46.3583220958896,59.6255894034024,59.4985601130056
45.9,60,46.3566098468591,59.6253010168179,59.5014901163852
45.95,60,46.3548901364101,59.6250200724095,59.5044029344385
46,60,46.3531632115841,59.6247465127651,59.5072985637738
46.05,60,46.3514293167263,59.624480280604,59.5101770024781
46.1,60,46.3496886935013,59.6242213187804,59.5130382500976
46.15,60,46.3479415809101,59.6239695702864,59.5158823076181
46.2,60,46.3461882153044,59.6237249782547,59.5187091774461
46.25,60,46.3444288304031,59.6234874859619,59.5215188633892
46.3,60,46.3426636573091,59.6232570368309,59.5243113706371
46.35,60,46.3408929245234,59.6230335744342,59.5270867057432
46.4,60,46.3391168579617,59.6228170424962,59.5298448766051
46.45,60,46.3373356809711,59.6226073848963,59.5325858924467
46.5,60,46.3355496143447,59.6224045456714,59.5353097637994
46.55,60,46.3337588763377,59.6222084690184,59.5380165024837
46.6,60,46.3319636826844,59.6220190992971,59.5407061215913
46.65,60,46.3301642466119,59.6218363810323,59.5433786354668
46.7,60,46.328360778858,59.6216602589165,59.5460340596898
46.75,60,46.3265534876858,59.6214906778125,59.5486724110572
46.8,60,46.3247425789001,59.6213275827553,59.5512937075656
46.85,60,46.3229282558628,59.6211709189548,59.5538979683939
46.9,60,46.3211107195093,59.6210206317981,59.5564852138856
46.95,60,46.3192901683631,59.6208766668515,59.5590554655317
47,60,46.3174667985532,59.6207389698628,59.5616087459538
47.05,60,46.3156408038281,59.6206074867635,59.5641450788871
47.1,60,46.3138123755732,59.6204821636709,59.5666644891633
47.15,60,46.3119817028252,59.62036294689,59.5691670026941
47.2,60,46.3101489722889,59.6202497829158,59.5716526464548
47.25,60,46.3083143683519,59.620142618435,59.5741214484675
47.3,60,46.3064780731003,59.620041400328,59.5765734377853
47.35,60,46.3046402663356,59.6199460756711,59.5790086444755
47.4,60,46.3028011255887,59.6198565917376,59.5814270996043
47.45,60,46.3009608261371,59.6197728960005,59.5838288352204
47.5,60,46.2991195410184,59.6196949361337,59.5862138843393
47.55,60,46.2972774410478,59.6196226600138,59.5885822809278
47.6,60,46.2954346948332,59.6195560157219,59.5909340598885
47.65,60,46.2935914687896,59.6194949515452,59.5932692570443
47.7,60,46.2917479271559,59.6194394159785,59.5955879091233
47.75,60,46.289904232009,59.619389357726,59.5978900537435
47.8,60,46.288060543281,59.6193447257026,59.6001757293981
47.85,60,46.2862170187729,59.6193054690355,59.6024449754403
47.9,60,46.2843738141713,59.6192715370656,59.6046978320688
47.95,60,46.2825310830617,59.6192428793489,59.6069343403131
48,60,46.2806889769465,59.6192194456579,59.6091545420191
48.05,60,46.278847645258,59.6192011859831,59.6113584798345
48.1,60,46.2770072353745,59.6191880505339,59.6135461971951
48.15,60,46.275167892636,59.6191799897403,59.61571773831
48.2,60,46.2733297603576,59.619176954254,59.6178731481482
48.25,60,46.2714929798472,59.6191788949492,59.6200124724245
48.3,60,46.2696576904185,59.6191857629246,59.6221357575856
48.35,60,46.2678240294063,59.6191975095036,59.624243050797
48.4,60,46.2659921321823,59.619214086236,59.6263343999288
48.45,60,46.2641621321696,59.6192354448989,59.6284098535429
48.5,60,46.2623341608574,59.6192615374977,59.6304694608797
48.55,60,46.260508347816,59.6192923162671,59.6325132718447
48.6,60,46.2586848207122,59.6193277336721,59.6345413369955
48.65,60,46.2568637053231,59.6193677424087,59.6365537075293
48.7,60,46.2550451255516,59.6194122954051,59.6385504352698
48.75,60,46.2532292034404,59.6194613458227,59.6405315726545
48.8,60,46.2514160591876,59.6195148470563,59.6424971727225
48.85,60,46.2496058111606,59.6195727527354,59.6444472891017
48.9,60,46.2477985759112,59.6196350167251,59.6463819759968
48.95,60,46.2459944681886,59.6197015931263,59.6483012881769
49,60,46.2441936009567,59.6197724362769,59.6502052809636
49.05,60,46.2423960854055,59.6198475007522,59.652094010219
49.1,60,46.2406020309669,59.6199267413657,59.6539675323339
49.15,60,46.2388115453302,59.6200101131697,59.6558259042157
49.2,60,46.237024734454,59.6200975714559,59.6576691832776
49.25,60,46.2352417025815,59.6201890717559,59.6594974274262
49.3,60,46.2334625522557,59.6202845698418,59.6613106950506
49.35,60,46.2316873843317,59.6203840217267,59.6631090450113
49.4,60,46.2299162979923,59.6204873836653,59.6648925366285
49.45,60,46.2281493907609,59.6205946121541,59.6666612296715
49.5,60,46.2263867585162,59.620705663932,59.6684151843474
49.55,60,46.2246284955056,59.6208204959809,59.6701544612908
49.6,60,46.22287469436,59.6209390655256,59.6718791215524
49.65,60,46.2211254461064,59.6210613300346,59.6735892265889
49.7,60,46.2193808401825,59.6211872472203,59.6752848382521
49.75,60,46.2176409644501,59.6213167750392,59.6769660187791
49.8,60,46.2159059052091,59.6214498716923,59.6786328307811
49.85,60,46.2141757472105,59.6215864956252,59.6802853372342
49.9,60,46.2124505736697,59.6217266055286,59.6819236014685
49.95,60,46.2107304662827,59.6218701603383,59.6835476871586
50,60,46.2090155052349,59.6220171192354,59.6851576583135
50.05,60,46.2073057692189,59.6221674416467,59.6867535792671
50.1,60,46.2056013354449,59.6223210872444,59.6883355146681
50.15,60,46.2039022796554,59.6224780159467,59.6899035294708
50.2,60,46.2022086761379,59.6226381879174,59.6914576889255
50.25,60,46.2005205977378,59.6228015635666,59.6929980585691
50.3,60,46.1988381158734,59.6229681035501,59.6945247042159
50.35,60,46.1971613005454,59.6231377687699,59.6960376919484
50.4,60,46.1954902203538,59.623310520374,59.6975370881084
50.45,60,46.1938249425076,59.6234863197564,59.6990229592876
